Hidden Layers,Train Loss,Train Acc,Val Loss,Val Acc,Test Acc
1,0.43467960357666013,0.7906595468521118,0.5230723559856415,0.753145048814505,0.7375
2,0.2767559826374054,0.8838605761528016,0.6351916193962097,0.7547873082287309,0.7625
3,0.14627687633037567,0.9453688859939575,0.8607288360595703,0.7598012552301255,0.76
4,0.12653856724500656,0.951832628250122,1.0316973209381104,0.7639644351464435,0.7825
