Hidden Layers,Train Loss,Train Acc,Val Loss,Val Acc,Test Acc
1,0.0847950518131256,0.15808132886886597,0.10034779310226441,0.15166666666666667,0.7525
2,0.07600879073143005,0.16392074823379515,0.10059854984283448,0.15083333333333332,0.7475
3,0.08219181299209595,0.1620437979698181,0.08519863486289977,0.16416666666666666,0.7425
4,0.08497247099876404,0.1616266965866089,0.08555040359497071,0.1625,0.7575
